-2.6462730205198102e-09,6.34471758118412e-09,6.617832645433745e-10,-4.84087901358194e-08,9.562979456859103e-09,-1.1763778554653396e-08
-2.0471040466354673e-07,8.168890688057043e-07,-2.412824163630628e-06,2.3766044865674306e-06,-1.4558605895176358e-06,-3.6135525687875745e-07
-1.5230825150009045e-07,-4.2928543519529325e-07,4.6735846584043225e-07,-5.182191902644782e-07,-4.5632878925509415e-08,1.7107433554244404e-07
-2.2111379712667066e-08,-5.441902413159713e-07,2.253970844572435e-06,-1.5177387896342166e-06,1.021814612847251e-06,2.675202842301411e-07
2.0069725745688409e-07,4.851826300576933e-07,-9.046641457767617e-07,3.5770459182680894e-07,3.122360165188396e-07,-1.9728658830442163e-07
2.420948669337604e-07,3.7236750569417134e-07,-1.8622556136562417e-06,7.238466541381222e-07,-5.708976553684849e-07,-2.513895887594363e-07
1.9277316970124037e-07,-2.7612955416153145e-07,1.1593470070901048e-06,-9.683516231264654e-08,-5.630616494705104e-07,2.126468664522994e-07
-5.17386971269876e-07,-4.536196314660924e-07,1.3269290798979213e-06,-3.3980075425887285e-07,2.7200999696514894e-07,2.923713704352128e-07
-9.465063219755377e-07,6.787728237693092e-08,-1.2368714590923781e-06,5.516051885163985e-07,4.6780381844809035e-07,-3.166560094880471e-07
8.484806729608167e-07,6.362682198318048e-07,-6.317830190086542e-07,-1.8473670597349442e-07,-5.400821083727998e-09,-2.485675660415254e-07
1.4759267978991507e-06,6.929015377062559e-08,1.0986392757430141e-06,-1.1267941439956093e-06,-1.2757728059520448e-07,3.791389886676156e-07
-7.442731778191058e-07,-8.011436089509312e-07,-2.2254525569678294e-07,5.11423127408525e-07,-8.450723718213478e-08,1.655996129762673e-07
-1.5342106228311804e-06,-1.6065296831984096e-07,-5.551135137944089e-07,1.1754574426571152e-06,-2.423588340249808e-07,-2.970372988633874e-07
-2.3941429740368117e-08,9.273206975250318e-07,7.780344342519768e-07,5.703373513123002e-07,-2.8611406547619376e-07,-1.9897950592034593e-07
1.3289179374430144e-06,1.9083226443859565e-07,-8.652086592276751e-08,-1.5617110417558813e-06,6.992385720832823e-07,2.1321645819213118e-07
8.940169594146714e-07,-9.717520738497173e-07,-8.071040368826354e-07,-2.6608036587744155e-06,9.473283221734654e-07,2.8946687235831563e-07
-9.293722573495114e-07,-1.8139718005991917e-07,2.912528887526404e-07,2.849693309457275e-06,-1.2538164173419145e-06,-2.492998228811879e-07
-1.3147134410552168e-06,9.128933823494474e-07,8.252184198072788e-07,3.6778747209221366e-06,-1.3292284010034753e-06,-2.548220257901336e-07
3.688253571325278e-07,2.0999115350724877e-07,-3.5047014092929585e-07,-3.547782498525825e-06,1.56334718257845e-06,2.894175752245808e-07
1.3034543449851051e-06,-8.272690093810714e-07,-9.716437210283562e-07,-3.0556295242839504e-06,1.1216943592368473e-06,1.102761547973851e-07
5.859945730870515e-08,-2.85359726157352e-07,7.521082464746359e-07,2.4889651512179497e-06,-1.3229556457627405e-06,-2.0943926405524016e-07
-1.0142600945743335e-06,7.894811666648982e-07,6.7580333959399e-07,2.2007107138389664e-06,-5.389234586545325e-07,-1.3917552553736605e-08
-2.0719059170158505e-07,3.261566683042626e-07,-1.0185105160814705e-06,-8.264982968669797e-07,6.538859665338127e-07,7.444859469811308e-08
5.671384807918606e-07,-7.305986283778447e-07,-3.741802169597165e-09,-1.6773221317740527e-06,-1.4445691266441585e-08,9.318971636402826e-09
2.418075122295675e-07,-3.477582907736254e-07,6.238509541135664e-07,-2.632269074309323e-07,5.764829281282878e-08,-5.829184253173345e-09
-2.0688443184344046e-07,5.650842555321564e-07,-2.9276445132302505e-07,1.0274388960998262e-06,3.051999979404394e-07,-1.9740830240528727e-08
-1.749222059312011e-07,4.987604964437618e-07,-5.385429122469088e-08,1.0551515575559704e-06,-4.317036101998104e-07,2.6529747992517323e-08
2.5922391070321848e-08,-4.234867730506191e-07,1.2257804970858263e-07,-4.716399711878083e-07,-4.7189929159836827e-07,9.409225201349693e-09
-9.968671304862339e-08,-7.43241226216829e-07,-1.0446668181291116e-07,-1.6233628801054147e-06,4.526377064943148e-07,-9.164316940034676e-08
9.89947112800084e-08,4.255395582738398e-07,-3.061917634934485e-08,2.9689830454754365e-07,6.79685009569591e-07,-3.616440563161018e-08
4.379956188753187e-07,8.242733319629521e-07,-5.33275258128983e-09,1.6552035970251923e-06,-5.300470581288931e-07,1.8341093332262137e-07
-6.505706678713006e-08,-3.300428284148445e-07,2.1004328651477422e-07,-2.524240204491597e-07,-4.782290487734302e-07,1.5746426287846905e-07
-7.082839704552801e-07,-7.707729841888797e-07,5.706873913192704e-08,-1.4199609035612816e-06,5.218243389279833e-07,-2.952952743058221e-07
-3.011955213866921e-07,-5.0968580498599204e-08,-4.4021240721340163e-07,4.250541254080117e-07,-3.4558376908957894e-07,-3.3885052822230454e-07
9.80985843451405e-07,8.867419115484549e-07,-2.7281080263605597e-08,9.694077492212954e-07,2.1787754927723994e-07,3.264961956088794e-07
7.147148964014754e-07,3.5409840779057965e-07,5.444961830391532e-07,-7.131910068396612e-07,8.280528374135371e-07,4.985860596339573e-07
-1.0832008303320682e-06,-1.0470577504968746e-06,2.0290063555746706e-08,-1.8936111674821617e-07,-1.0586849820237392e-06,-1.5055917838080248e-07
-8.251159977875914e-07,-2.427526211341693e-07,-5.013787752575428e-07,4.3559526470291054e-07,-8.01055320035911e-07,-5.753977582377903e-07
7.175752890377939e-07,8.171181166665251e-07,-5.618917130462386e-08,-1.1089564595959198e-08,1.0365134184003318e-06,-1.579470278309457e-07
7.943782924408235e-07,9.99367355728723e-09,3.3845047391253865e-07,8.065729940064704e-08,1.2824894206393531e-06,4.992206599823405e-07
-1.26219868823255e-07,-3.256682353960255e-07,1.0508977350812018e-07,-9.769566594158444e-07,-7.787563784295144e-07,3.853660801755503e-07
-8.04731771703282e-07,-9.100999442498806e-09,-1.1408496740994458e-07,7.790117094725355e-08,-1.1423970362204523e-06,-2.723125966471876e-07
-3.0665062947080194e-07,1.2145533246226893e-07,-1.7048632537005006e-07,2.3113381005257546e-06,-6.623437701199107e-07,-4.691043464141482e-07
7.060520834505145e-07,1.2449563829255344e-07,1.115072406171302e-08,-4.769040771430769e-07,-4.2685932873278265e-07,1.2978660502920034e-07
7.377027952416109e-07,-3.309791932931416e-07,1.3092716208708457e-07,-3.6104495310588883e-06,5.4904902677541335e-06,4.3372969758212527e-07
-5.972581358204117e-07,-1.4951617669185368e-07,-1.368464281343216e-07,7.405487087408688e-07,-1.0432139168468365e-06,-2.776129743787193e-07
-1.0020923744226573e-06,6.514298585514636e-07,2.4461394032006195e-07,4.964132650000816e-06,-8.602845106543636e-06,-1.70615284474903e-07
5.055715549142751e-07,6.665151949319765e-08,1.9637952151794725e-07,-1.6781228021914381e-06,7.1918610016125895e-06,4.225222602780314e-07
1.7178630179661904e-07,-8.249353385906616e-07,-7.938391770194553e-07,-5.1187976085186355e-06,1.5927253698223197e-06,-2.964765915573215e-07
5.548783371134473e-07,6.472644050363937e-08,1.1296968192776144e-07,2.7154744361133323e-06,-9.751094984636185e-06,-7.834167662154428e-08
